yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2019,KY,Percent of adults who report consuming fruit less than one time daily,42.4,40.0,44.9,"4,118",,,,Female,,,Female
2019,KY,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2019,KY,Percent of adults who report consuming fruit less than one time daily,49.0,45.8,52.2,"2,203",,,High school graduate,,,,High school graduate
2019,KY,Percent of adults who report consuming fruit less than one time daily,43.6,30.4,57.7,88,,,,,,Hispanic,Hispanic
2019,KY,Percent of adults who report consuming fruit less than one time daily,50.7,44.2,57.2,589,,,,,"Less than $15,000",,"Less than $15,000"
2019,KY,Percent of adults who report consuming fruit less than one time daily,47.7,41.7,53.8,587,,,Less than high school,,,,Less than high school
2019,KY,Percent of adults who report consuming fruit less than one time daily,49.4,46.7,52.1,"3,185",,,,Male,,,Male
2019,KY,Percent of adults who report consuming fruit less than one time daily,43.7,35.5,52.2,576,,,,,,Non-Hispanic Black,Non-Hispanic Black
2019,KY,Percent of adults who report consuming fruit less than one time daily,45.9,44.0,47.8,"6,337",,,,,,Non-Hispanic White,Non-Hispanic White
2019,KY,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2019,KY,Percent of adults who report consuming fruit less than one time daily,47.2,43.8,50.5,"2,083",,,Some college or technical sch,,,,Some college or technical school
2019,KY,Percent of adults who report consuming fruit less than one time daily,45.8,44.0,47.7,"7,303",Total,,,,,,Total
2019,LA,Percent of adults who report consuming fruit less than one time daily,47.7,42.8,52.6,608,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2019,LA,Percent of adults who report consuming fruit less than one time daily,49.4,42.8,56.0,329,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2019,LA,Percent of adults who report consuming fruit less than one time daily,49.1,43.1,55.0,454,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2019,LA,Percent of adults who report consuming fruit less than one time daily,48.6,43.2,54.0,493,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2019,LA,Percent of adults who report consuming fruit less than one time daily,48.1,44.5,51.8,"1,122",,,,,"$75,000 or greater",,"$75,000 or greater"
2019,LA,Percent of adults who report consuming fruit less than one time daily,43.7,37.0,50.5,278,,18 - 24,,,,,18 - 24
2019,LA,Percent of adults who report consuming fruit less than one time daily,56.9,40.8,71.6,67,,,,,,2 or more races,2 or more races
2019,LA,Percent of adults who report consuming fruit less than one time daily,46.6,41.4,51.9,496,,25 - 34,,,,,25 - 34
2019,LA,Percent of adults who report consuming fruit less than one time daily,50.2,45.1,55.3,540,,35 - 44,,,,,35 - 44
2019,LA,Percent of adults who report consuming fruit less than one time daily,50.9,46.5,55.2,680,,45 - 54,,,,,45 - 54
2019,LA,Percent of adults who report consuming fruit less than one time daily,49.4,45.6,53.3,894,,55 - 64,,,,,55 - 64
2019,LA,Percent of adults who report consuming fruit less than one time daily,43.0,39.6,46.5,"1,173",,65 or older,,,,,65 or older
2019,LA,Percent of adults who report consuming fruit less than one time daily,40.6,26.3,56.6,51,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2019,LA,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Asian,Asian
2019,LA,Percent of adults who report consuming fruit less than one time daily,43.5,40.4,46.6,"1,367",,,College graduate,,,,College graduate
2019,LA,Percent of adults who report consuming fruit less than one time daily,42.2,37.2,47.3,601,,,,,Data not reported,,Data not reported
2019,LA,Percent of adults who report consuming fruit less than one time daily,46.5,43.9,49.0,"2,288",,,,Female,,,Female
2019,LA,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2019,LA,Percent of adults who report consuming fruit less than one time daily,50.7,47.3,54.1,"1,241",,,High school graduate,,,,High school graduate
2019,LA,Percent of adults who report consuming fruit less than one time daily,44.6,34.1,55.6,125,,,,,,Hispanic,Hispanic
2019,LA,Percent of adults who report consuming fruit less than one time daily,47.2,41.5,53.0,454,,,,,"Less than $15,000",,"Less than $15,000"
2019,LA,Percent of adults who report consuming fruit less than one time daily,47.8,41.8,53.9,382,,,Less than high school,,,,Less than high school
2019,LA,Percent of adults who report consuming fruit less than one time daily,48.1,45.2,51.0,"1,773",,,,Male,,,Male
2019,LA,Percent of adults who report consuming fruit less than one time daily,42.6,38.7,46.5,955,,,,,,Non-Hispanic Black,Non-Hispanic Black
2019,LA,Percent of adults who report consuming fruit less than one time daily,49.9,47.5,52.2,"2,711",,,,,,Non-Hispanic White,Non-Hispanic White
2019,LA,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2019,LA,Percent of adults who report consuming fruit less than one time daily,46.0,42.4,49.6,"1,068",,,Some college or technical sch,,,,Some college or technical school
2019,LA,Percent of adults who report consuming fruit less than one time daily,47.2,45.3,49.2,"4,061",Total,,,,,,Total
2019,ME,Percent of adults who report consuming fruit less than one time daily,41.2,36.9,45.6,"1,476",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2019,ME,Percent of adults who report consuming fruit less than one time daily,40.8,35.5,46.2,972,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2019,ME,Percent of adults who report consuming fruit less than one time daily,35.5,31.1,40.3,"1,234",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2019,ME,Percent of adults who report consuming fruit less than one time daily,32.7,28.9,36.8,"1,487",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2019,ME,Percent of adults who report consuming fruit less than one time daily,29.3,26.5,32.3,"2,306",,,,,"$75,000 or greater",,"$75,000 or greater"
2019,ME,Percent of adults who report consuming fruit less than one time daily,39.9,32.7,47.5,325,,18 - 24,,,,,18 - 24
2019,ME,Percent of adults who report consuming fruit less than one time daily,29.4,18.8,42.8,136,,,,,,2 or more races,2 or more races
2019,ME,Percent of adults who report consuming fruit less than one time daily,38.6,33.6,43.9,643,,25 - 34,,,,,25 - 34
2019,ME,Percent of adults who report consuming fruit less than one time daily,35.3,30.8,40.1,842,,35 - 44,,,,,35 - 44
2019,ME,Percent of adults who report consuming fruit less than one time daily,38.3,34.7,42.1,"1,302",,45 - 54,,,,,45 - 54
2019,ME,Percent of adults who report consuming fruit less than one time daily,37.8,35.1,40.7,"2,351",,55 - 64,,,,,55 - 64
2019,ME,Percent of adults who report consuming fruit less than one time daily,27.5,25.7,29.2,"4,961",,65 or older,,,,,65 or older
2019,ME,Percent of adults who report consuming fruit less than one time daily,39.2,20.3,62.0,54,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2019,ME,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Asian,Asian
2019,ME,Percent of adults who report consuming fruit less than one time daily,25.1,23.0,27.2,"4,060",,,College graduate,,,,College graduate
2019,ME,Percent of adults who report consuming fruit less than one time daily,36.0,32.4,39.8,"2,241",,,,,Data not reported,,Data not reported
2019,ME,Percent of adults who report consuming fruit less than one time daily,31.6,29.6,33.6,"6,066",,,,Female,,,Female
2019,ME,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2019,ME,Percent of adults who report consuming fruit less than one time daily,41.0,38.2,43.9,"2,973",,,High school graduate,,,,High school graduate
2019,ME,Percent of adults who report consuming fruit less than one time daily,39.1,26.8,52.9,143,,,,,,Hispanic,Hispanic
2019,ME,Percent of adults who report consuming fruit less than one time daily,44.8,38.6,51.2,708,,,,,"Less than $15,000",,"Less than $15,000"
2019,ME,Percent of adults who report consuming fruit less than one time daily,44.9,37.1,53.0,452,,,Less than high school,,,,Less than high school
2019,ME,Percent of adults who report consuming fruit less than one time daily,39.1,36.8,41.6,"4,358",,,,Male,,,Male
2019,ME,Percent of adults who report consuming fruit less than one time daily,56.9,31.2,79.4,50,,,,,,Non-Hispanic Black,Non-Hispanic Black
2019,ME,Percent of adults who report consuming fruit less than one time daily,34.9,33.3,36.5,"9,720",,,,,,Non-Hispanic White,Non-Hispanic White
2019,ME,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2019,ME,Percent of adults who report consuming fruit less than one time daily,36.8,33.9,39.7,"2,908",,,Some college or technical sch,,,,Some college or technical school
2019,ME,Percent of adults who report consuming fruit less than one time daily,35.2,33.7,36.8,"10,424",Total,,,,,,Total
2019,MD,Percent of adults who report consuming fruit less than one time daily,40.8,36.7,45.0,"1,509",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2019,MD,Percent of adults who report consuming fruit less than one time daily,37.5,32.7,42.5,970,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2019,MD,Percent of adults who report consuming fruit less than one time daily,42.7,38.6,46.8,"1,453",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2019,MD,Percent of adults who report consuming fruit less than one time daily,36.7,33.4,40.1,"1,976",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2019,MD,Percent of adults who report consuming fruit less than one time daily,33.8,32.1,35.6,"6,180",,,,,"$75,000 or greater",,"$75,000 or greater"
2019,MD,Percent of adults who report consuming fruit less than one time daily,41.9,37.0,46.9,573,,18 - 24,,,,,18 - 24
2019,MD,Percent of adults who report consuming fruit less than one time daily,38.0,30.5,46.2,252,,,,,,2 or more races,2 or more races
2019,MD,Percent of adults who report consuming fruit less than one time daily,41.5,37.9,45.1,"1,132",,25 - 34,,,,,25 - 34
2019,MD,Percent of adults who report consuming fruit less than one time daily,36.6,33.4,39.9,"1,429",,35 - 44,,,,,35 - 44
2019,MD,Percent of adults who report consuming fruit less than one time daily,38.7,36.1,41.3,"2,215",,45 - 54,,,,,45 - 54
2019,MD,Percent of adults who report consuming fruit less than one time daily,37.2,35.0,39.5,"3,496",,55 - 64,,,,,55 - 64
2019,MD,Percent of adults who report consuming fruit less than one time daily,31.1,29.5,32.7,"6,648",,65 or older,,,,,65 or older
2019,MD,Percent of adults who report consuming fruit less than one time daily,40.5,26.0,56.9,81,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2019,MD,Percent of adults who report consuming fruit less than one time daily,33.4,27.1,40.4,312,,,,,,Asian,Asian
2019,MD,Percent of adults who report consuming fruit less than one time daily,31.2,29.7,32.8,"7,300",,,College graduate,,,,College graduate
2019,MD,Percent of adults who report consuming fruit less than one time daily,38.5,35.5,41.7,"2,609",,,,,Data not reported,,Data not reported
2019,MD,Percent of adults who report consuming fruit less than one time daily,33.4,31.8,34.9,"8,747",,,,Female,,,Female
2019,MD,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2019,MD,Percent of adults who report consuming fruit less than one time daily,42.1,39.6,44.5,"3,791",,,High school graduate,,,,High school graduate
2019,MD,Percent of adults who report consuming fruit less than one time daily,35.8,31.1,40.9,612,,,,,,Hispanic,Hispanic
2019,MD,Percent of adults who report consuming fruit less than one time daily,47.7,41.9,53.5,796,,,,,"Less than $15,000",,"Less than $15,000"
2019,MD,Percent of adults who report consuming fruit less than one time daily,45.3,40.2,50.5,810,,,Less than high school,,,,Less than high school
2019,MD,Percent of adults who report consuming fruit less than one time daily,41.6,39.8,43.5,"6,746",,,,Male,,,Male
2019,MD,Percent of adults who report consuming fruit less than one time daily,42.5,40.0,45.0,"2,944",,,,,,Non-Hispanic Black,Non-Hispanic Black
2019,MD,Percent of adults who report consuming fruit less than one time daily,35.5,34.1,36.9,"10,773",,,,,,Non-Hispanic White,Non-Hispanic White
2019,MD,Percent of adults who report consuming fruit less than one time daily,24.5,16.5,34.7,161,,,,,,Other,Other
2019,MD,Percent of adults who report consuming fruit less than one time daily,38.4,36.0,40.8,"3,525",,,Some college or technical sch,,,,Some college or technical school
2019,MD,Percent of adults who report consuming fruit less than one time daily,37.3,36.1,38.5,"15,493",Total,,,,,,Total
2019,MA,Percent of adults who report consuming fruit less than one time daily,31.9,27.3,36.8,660,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2019,MA,Percent of adults who report consuming fruit less than one time daily,36.6,30.2,43.5,371,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2019,MA,Percent of adults who report consuming fruit less than one time daily,38.6,33.7,43.7,664,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2019,MA,Percent of adults who report consuming fruit less than one time daily,38.5,34.3,42.9,794,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2019,MA,Percent of adults who report consuming fruit less than one time daily,29.2,27.0,31.4,"2,569",,,,,"$75,000 or greater",,"$75,000 or greater"
2019,MA,Percent of adults who report consuming fruit less than one time daily,34.1,29.4,39.0,501,,18 - 24,,,,,18 - 24
2019,MA,Percent of adults who report consuming fruit less than one time daily,34.1,25.2,44.2,125,,,,,,2 or more races,2 or more races
2019,MA,Percent of adults who report consuming fruit less than one time daily,38.8,34.8,43.1,796,,25 - 34,,,,,25 - 34
2019,MA,Percent of adults who report consuming fruit less than one time daily,31.2,27.6,35.1,841,,35 - 44,,,,,35 - 44
2019,MA,Percent of adults who report consuming fruit less than one time daily,33.5,30.0,37.1,"1,035",,45 - 54,,,,,45 - 54
2019,MA,Percent of adults who report consuming fruit less than one time daily,34.7,31.8,37.8,"1,405",,55 - 64,,,,,55 - 64
2019,MA,Percent of adults who report consuming fruit less than one time daily,26.3,24.1,28.7,"2,375",,65 or older,,,,,65 or older
2019,MA,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2019,MA,Percent of adults who report consuming fruit less than one time daily,35.9,29.0,43.4,236,,,,,,Asian,Asian
2019,MA,Percent of adults who report consuming fruit less than one time daily,29.7,27.9,31.6,"3,553",,,College graduate,,,,College graduate
2019,MA,Percent of adults who report consuming fruit less than one time daily,31.7,28.7,34.8,"1,547",,,,,Data not reported,,Data not reported
2019,MA,Percent of adults who report consuming fruit less than one time daily,30.1,28.2,32.0,"3,764",,,,Female,,,Female
2019,MA,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2019,MA,Percent of adults who report consuming fruit less than one time daily,37.1,34.0,40.4,"1,357",,,High school graduate,,,,High school graduate
2019,MA,Percent of adults who report consuming fruit less than one time daily,32.8,28.4,37.6,588,,,,,,Hispanic,Hispanic
2019,MA,Percent of adults who report consuming fruit less than one time daily,40.0,33.5,46.9,348,,,,,"Less than $15,000",,"Less than $15,000"
2019,MA,Percent of adults who report consuming fruit less than one time daily,31.8,26.1,38.1,350,,,Less than high school,,,,Less than high school
2019,MA,Percent of adults who report consuming fruit less than one time daily,35.7,33.6,37.9,"3,189",,,,Male,,,Male
2019,MA,Percent of adults who report consuming fruit less than one time daily,42.2,35.6,49.0,349,,,,,,Non-Hispanic Black,Non-Hispanic Black
2019,MA,Percent of adults who report consuming fruit less than one time daily,31.5,29.9,33.1,"5,370",,,,,,Non-Hispanic White,Non-Hispanic White
2019,MA,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2019,MA,Percent of adults who report consuming fruit less than one time daily,33.8,30.9,36.8,"1,657",,,Some college or technical sch,,,,Some college or technical school
2019,MA,Percent of adults who report consuming fruit less than one time daily,32.7,31.3,34.2,"6,953",Total,,,,,,Total
2019,MI,Percent of adults who report consuming fruit less than one time daily,45.4,41.4,49.5,"1,136",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2019,MI,Percent of adults who report consuming fruit less than one time daily,41.3,36.9,45.9,886,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2019,MI,Percent of adults who report consuming fruit less than one time daily,41.7,37.9,45.7,"1,143",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2019,MI,Percent of adults who report consuming fruit less than one time daily,39.8,36.5,43.3,"1,438",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2019,MI,Percent of adults who report consuming fruit less than one time daily,35.4,33.2,37.7,"2,961",,,,,"$75,000 or greater",,"$75,000 or greater"
2019,MI,Percent of adults who report consuming fruit less than one time daily,45.5,40.8,50.2,677,,18 - 24,,,,,18 - 24
2019,MI,Percent of adults who report consuming fruit less than one time daily,41.7,33.6,50.2,194,,,,,,2 or more races,2 or more races
2019,MI,Percent of adults who report consuming fruit less than one time daily,47.5,43.7,51.3,"1,010",,25 - 34,,,,,25 - 34
2019,MI,Percent of adults who report consuming fruit less than one time daily,40.3,36.7,44.1,"1,043",,35 - 44,,,,,35 - 44
2019,MI,Percent of adults who report consuming fruit less than one time daily,43.2,40.0,46.4,"1,440",,45 - 54,,,,,45 - 54
2019,MI,Percent of adults who report consuming fruit less than one time daily,37.1,34.3,39.9,"1,918",,55 - 64,,,,,55 - 64
2019,MI,Percent of adults who report consuming fruit less than one time daily,32.2,30.3,34.3,"3,676",,65 or older,,,,,65 or older
2019,MI,Percent of adults who report consuming fruit less than one time daily,35.7,23.5,50.0,77,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2019,MI,Percent of adults who report consuming fruit less than one time daily,41.0,30.9,52.0,125,,,,,,Asian,Asian
2019,MI,Percent of adults who report consuming fruit less than one time daily,31.8,29.9,33.7,"3,851",,,College graduate,,,,College graduate
2019,MI,Percent of adults who report consuming fruit less than one time daily,39.5,36.1,43.1,"1,535",,,,,Data not reported,,Data not reported
2019,MI,Percent of adults who report consuming fruit less than one time daily,36.5,34.8,38.3,"5,426",,,,Female,,,Female
2019,MI,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2019,MI,Percent of adults who report consuming fruit less than one time daily,44.3,41.8,46.8,"2,453",,,High school graduate,,,,High school graduate
2019,MI,Percent of adults who report consuming fruit less than one time daily,46.2,38.6,53.9,245,,,,,,Hispanic,Hispanic
2019,MI,Percent of adults who report consuming fruit less than one time daily,48.8,43.6,54.1,665,,,,,"Less than $15,000",,"Less than $15,000"
2019,MI,Percent of adults who report consuming fruit less than one time daily,48.7,42.4,55.0,370,,,Less than high school,,,,Less than high school
2019,MI,Percent of adults who report consuming fruit less than one time daily,43.9,41.9,45.9,"4,338",,,,Male,,,Male
2019,MI,Percent of adults who report consuming fruit less than one time daily,41.0,36.8,45.4,783,,,,,,Non-Hispanic Black,Non-Hispanic Black
2019,MI,Percent of adults who report consuming fruit less than one time daily,39.6,38.1,41.0,"8,059",,,,,,Non-Hispanic White,Non-Hispanic White
2019,MI,Percent of adults who report consuming fruit less than one time daily,43.8,31.6,56.8,89,,,,,,Other,Other
2019,MI,Percent of adults who report consuming fruit less than one time daily,40.7,38.5,43.0,"3,068",,,Some college or technical sch,,,,Some college or technical school
2019,MI,Percent of adults who report consuming fruit less than one time daily,40.1,38.8,41.5,"9,764",Total,,,,,,Total
2019,MN,Percent of adults who report consuming fruit less than one time daily,39.4,36.2,42.7,"1,400",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2019,MN,Percent of adults who report consuming fruit less than one time daily,40.8,37.2,44.5,"1,046",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2019,MN,Percent of adults who report consuming fruit less than one time daily,34.9,32.2,37.7,"1,666",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2019,MN,Percent of adults who report consuming fruit less than one time daily,37.9,35.4,40.4,"2,116",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2019,MN,Percent of adults who report consuming fruit less than one time daily,30.8,29.4,32.4,"5,154",,,,,"$75,000 or greater",,"$75,000 or greater"
2019,MN,Percent of adults who report consuming fruit less than one time daily,40.6,37.1,44.1,"1,046",,18 - 24,,,,,18 - 24
2019,MN,Percent of adults who report consuming fruit less than one time daily,33.7,26.1,42.2,186,,,,,,2 or more races,2 or more races
2019,MN,Percent of adults who report consuming fruit less than one time daily,41.1,38.4,43.8,"1,668",,25 - 34,,,,,25 - 34
2019,MN,Percent of adults who report consuming fruit less than one time daily,38.0,35.6,40.5,"2,043",,35 - 44,,,,,35 - 44
2019,MN,Percent of adults who report consuming fruit less than one time daily,36.7,34.3,39.1,"2,108",,45 - 54,,,,,45 - 54
2019,MN,Percent of adults who report consuming fruit less than one time daily,33.9,31.9,36.0,"2,841",,55 - 64,,,,,55 - 64
2019,MN,Percent of adults who report consuming fruit less than one time daily,25.4,23.9,27.0,"4,264",,65 or older,,,,,65 or older
2019,MN,Percent of adults who report consuming fruit less than one time daily,39.9,31.0,49.6,147,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2019,MN,Percent of adults who report consuming fruit less than one time daily,42.0,35.3,49.2,239,,,,,,Asian,Asian
2019,MN,Percent of adults who report consuming fruit less than one time daily,27.4,26.1,28.7,"5,944",,,College graduate,,,,College graduate
2019,MN,Percent of adults who report consuming fruit less than one time daily,36.6,33.9,39.3,"1,930",,,,,Data not reported,,Data not reported
2019,MN,Percent of adults who report consuming fruit less than one time daily,31.0,29.7,32.4,"7,088",,,,Female,,,Female
2019,MN,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2019,MN,Percent of adults who report consuming fruit less than one time daily,42.1,40.1,44.3,"3,048",,,High school graduate,,,,High school graduate
2019,MN,Percent of adults who report consuming fruit less than one time daily,37.1,32.6,41.7,598,,,,,,Hispanic,Hispanic
2019,MN,Percent of adults who report consuming fruit less than one time daily,42.0,37.5,46.8,658,,,,,"Less than $15,000",,"Less than $15,000"
2019,MN,Percent of adults who report consuming fruit less than one time daily,38.6,34.0,43.5,559,,,Less than high school,,,,Less than high school
2019,MN,Percent of adults who report consuming fruit less than one time daily,39.4,38.0,40.8,"6,882",,,,Male,,,Male
2019,MN,Percent of adults who report consuming fruit less than one time daily,41.2,36.1,46.5,425,,,,,,Non-Hispanic Black,Non-Hispanic Black
2019,MN,Percent of adults who report consuming fruit less than one time daily,34.3,33.3,35.4,"12,072",,,,,,Non-Hispanic White,Non-Hispanic White
2019,MN,Percent of adults who report consuming fruit less than one time daily,38.4,25.3,53.4,63,,,,,,Other,Other
2019,MN,Percent of adults who report consuming fruit less than one time daily,36.9,35.3,38.6,"4,385",,,Some college or technical sch,,,,Some college or technical school
2019,MN,Percent of adults who report consuming fruit less than one time daily,35.2,34.2,36.2,"13,970",Total,,,,,,Total
2019,MS,Percent of adults who report consuming fruit less than one time daily,46.7,42.3,51.1,888,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2019,MS,Percent of adults who report consuming fruit less than one time daily,46.4,40.3,52.6,443,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2019,MS,Percent of adults who report consuming fruit less than one time daily,50.5,45.0,56.1,539,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2019,MS,Percent of adults who report consuming fruit less than one time daily,40.3,34.8,46.1,511,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2019,MS,Percent of adults who report consuming fruit less than one time daily,48.2,44.0,52.5,861,,,,,"$75,000 or greater",,"$75,000 or greater"
2019,MS,Percent of adults who report consuming fruit less than one time daily,44.4,37.5,51.5,253,,18 - 24,,,,,18 - 24
2019,MS,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,2 or more races,2 or more races
2019,MS,Percent of adults who report consuming fruit less than one time daily,48.7,43.3,54.2,469,,25 - 34,,,,,25 - 34
2019,MS,Percent of adults who report consuming fruit less than one time daily,44.1,39.3,49.1,582,,35 - 44,,,,,35 - 44
2019,MS,Percent of adults who report consuming fruit less than one time daily,52.7,48.2,57.2,696,,45 - 54,,,,,45 - 54
2019,MS,Percent of adults who report consuming fruit less than one time daily,54.3,50.3,58.2,964,,55 - 64,,,,,55 - 64
2019,MS,Percent of adults who report consuming fruit less than one time daily,41.9,39.0,44.9,"1,685",,65 or older,,,,,65 or older
2019,MS,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2019,MS,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Asian,Asian
2019,MS,Percent of adults who report consuming fruit less than one time daily,44.1,40.8,47.4,"1,334",,,College graduate,,,,College graduate
2019,MS,Percent of adults who report consuming fruit less than one time daily,48.2,43.7,52.8,838,,,,,Data not reported,,Data not reported
2019,MS,Percent of adults who report consuming fruit less than one time daily,47.3,44.9,49.7,"2,795",,,,Female,,,Female
2019,MS,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2019,MS,Percent of adults who report consuming fruit less than one time daily,51.1,47.6,54.6,"1,365",,,High school graduate,,,,High school graduate
2019,MS,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hispanic,Hispanic
2019,MS,Percent of adults who report consuming fruit less than one time daily,51.9,46.3,57.5,569,,,,,"Less than $15,000",,"Less than $15,000"
2019,MS,Percent of adults who report consuming fruit less than one time daily,52.8,47.5,58.1,590,,,Less than high school,,,,Less than high school
2019,MS,Percent of adults who report consuming fruit less than one time daily,47.7,44.7,50.7,"1,854",,,,Male,,,Male
2019,MS,Percent of adults who report consuming fruit less than one time daily,45.4,42.2,48.7,"1,729",,,,,,Non-Hispanic Black,Non-Hispanic Black
2019,MS,Percent of adults who report consuming fruit less than one time daily,50.2,47.9,52.6,"2,731",,,,,,Non-Hispanic White,Non-Hispanic White
2019,MS,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2019,MS,Percent of adults who report consuming fruit less than one time daily,44.1,40.7,47.6,"1,345",,,Some college or technical sch,,,,Some college or technical school
2019,MS,Percent of adults who report consuming fruit less than one time daily,47.5,45.6,49.4,"4,649",Total,,,,,,Total
2019,MO,Percent of adults who report consuming fruit less than one time daily,47.7,43.2,52.3,937,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2019,MO,Percent of adults who report consuming fruit less than one time daily,41.4,36.0,47.0,604,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2019,MO,Percent of adults who report consuming fruit less than one time daily,43.0,38.2,47.8,835,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2019,MO,Percent of adults who report consuming fruit less than one time daily,41.8,37.4,46.2,938,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2019,MO,Percent of adults who report consuming fruit less than one time daily,38.4,35.2,41.6,"1,622",,,,,"$75,000 or greater",,"$75,000 or greater"
2019,MO,Percent of adults who report consuming fruit less than one time daily,46.0,40.1,52.1,401,,18 - 24,,,,,18 - 24
2019,MO,Percent of adults who report consuming fruit less than one time daily,41.2,29.1,54.6,90,,,,,,2 or more races,2 or more races
2019,MO,Percent of adults who report consuming fruit less than one time daily,42.8,38.3,47.5,725,,25 - 34,,,,,25 - 34
2019,MO,Percent of adults who report consuming fruit less than one time daily,41.9,37.3,46.6,682,,35 - 44,,,,,35 - 44
2019,MO,Percent of adults who report consuming fruit less than one time daily,46.2,41.9,50.6,857,,45 - 54,,,,,45 - 54
2019,MO,Percent of adults who report consuming fruit less than one time daily,46.1,42.6,49.6,"1,309",,55 - 64,,,,,55 - 64
2019,MO,Percent of adults who report consuming fruit less than one time daily,34.2,31.7,36.6,"2,774",,65 or older,,,,,65 or older
2019,MO,Percent of adults who report consuming fruit less than one time daily,28.8,17.3,43.9,65,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2019,MO,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Asian,Asian
2019,MO,Percent of adults who report consuming fruit less than one time daily,33.9,31.3,36.6,"2,206",,,College graduate,,,,College graduate
2019,MO,Percent of adults who report consuming fruit less than one time daily,41.4,37.5,45.5,"1,267",,,,,Data not reported,,Data not reported
2019,MO,Percent of adults who report consuming fruit less than one time daily,39.3,37.1,41.6,"3,801",,,,Female,,,Female
