yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2020,OK,Percent of adults aged 18 years and older who have obesity,34.3,31.8,36.9,"2,025",,,,Male,,,Male
2020,OK,Percent of adults aged 18 years and older who have obesity,41.8,34.4,49.5,238,,,,,,Non-Hispanic Black,Non-Hispanic Black
2020,OK,Percent of adults aged 18 years and older who have obesity,35.5,33.6,37.6,"3,315",,,,,,Non-Hispanic White,Non-Hispanic White
2020,OK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2020,OK,Percent of adults aged 18 years and older who have obesity,36.9,33.9,40.0,"1,455",,,Some college or technical sch,,,,Some college or technical school
2020,OK,Percent of adults aged 18 years and older who have obesity,36.4,34.7,38.2,"4,530",Total,,,,,,Total
2020,OR,Percent of adults aged 18 years and older who have obesity,31.0,26.5,35.7,533,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2020,OR,Percent of adults aged 18 years and older who have obesity,27.6,22.2,33.8,365,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2020,OR,Percent of adults aged 18 years and older who have obesity,30.5,25.9,35.4,488,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2020,OR,Percent of adults aged 18 years and older who have obesity,32.4,28.2,36.9,610,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2020,OR,Percent of adults aged 18 years and older who have obesity,25.8,23.3,28.5,"1,359",,,,,"$75,000 or greater",,"$75,000 or greater"
2020,OR,Percent of adults aged 18 years and older who have obesity,13.9,10.3,18.4,383,,18 - 24,,,,,18 - 24
2020,OR,Percent of adults aged 18 years and older who have obesity,32.3,22.7,43.7,112,,,,,,2 or more races,2 or more races
2020,OR,Percent of adults aged 18 years and older who have obesity,28.6,24.8,32.7,640,,25 - 34,,,,,25 - 34
2020,OR,Percent of adults aged 18 years and older who have obesity,33.1,29.4,37.0,711,,35 - 44,,,,,35 - 44
2020,OR,Percent of adults aged 18 years and older who have obesity,35.0,31.2,39.0,751,,45 - 54,,,,,45 - 54
2020,OR,Percent of adults aged 18 years and older who have obesity,29.8,26.3,33.4,803,,55 - 64,,,,,55 - 64
2020,OR,Percent of adults aged 18 years and older who have obesity,25.5,22.9,28.3,"1,542",,65 or older,,,,,65 or older
2020,OR,Percent of adults aged 18 years and older who have obesity,27.0,15.0,43.7,55,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2020,OR,Percent of adults aged 18 years and older who have obesity,19.8,12.2,30.6,91,,,,,,Asian,Asian
2020,OR,Percent of adults aged 18 years and older who have obesity,23.5,21.5,25.7,"1,895",,,College graduate,,,,College graduate
2020,OR,Percent of adults aged 18 years and older who have obesity,25.8,23.1,28.7,"1,253",,,,,Data not reported,,Data not reported
2020,OR,Percent of adults aged 18 years and older who have obesity,28.5,26.4,30.6,"2,401",,,,Female,,,Female
2020,OR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2020,OR,Percent of adults aged 18 years and older who have obesity,29.8,26.8,33.0,"1,084",,,High school graduate,,,,High school graduate
2020,OR,Percent of adults aged 18 years and older who have obesity,36.4,30.8,42.3,337,,,,,,Hispanic,Hispanic
2020,OR,Percent of adults aged 18 years and older who have obesity,31.8,24.9,39.6,222,,,,,"Less than $15,000",,"Less than $15,000"
2020,OR,Percent of adults aged 18 years and older who have obesity,33.1,26.6,40.3,248,,,Less than high school,,,,Less than high school
2020,OR,Percent of adults aged 18 years and older who have obesity,27.7,25.6,29.8,"2,429",,,,Male,,,Male
2020,OR,Percent of adults aged 18 years and older who have obesity,35.5,23.6,49.4,63,,,,,,Non-Hispanic Black,Non-Hispanic Black
2020,OR,Percent of adults aged 18 years and older who have obesity,26.9,25.4,28.5,"4,003",,,,,,Non-Hispanic White,Non-Hispanic White
2020,OR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2020,OR,Percent of adults aged 18 years and older who have obesity,29.4,27.0,32.0,"1,584",,,Some college or technical sch,,,,Some college or technical school
2020,OR,Percent of adults aged 18 years and older who have obesity,28.1,26.6,29.6,"4,830",Total,,,,,,Total
2020,PA,Percent of adults aged 18 years and older who have obesity,33.5,28.7,38.8,538,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2020,PA,Percent of adults aged 18 years and older who have obesity,29.2,23.7,35.4,361,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2020,PA,Percent of adults aged 18 years and older who have obesity,33.9,28.7,39.4,528,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2020,PA,Percent of adults aged 18 years and older who have obesity,34.9,30.2,40.0,687,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2020,PA,Percent of adults aged 18 years and older who have obesity,29.1,26.3,32.1,"1,829",,,,,"$75,000 or greater",,"$75,000 or greater"
2020,PA,Percent of adults aged 18 years and older who have obesity,16.7,12.4,21.9,409,,18 - 24,,,,,18 - 24
2020,PA,Percent of adults aged 18 years and older who have obesity,43.0,27.8,59.6,67,,,,,,2 or more races,2 or more races
2020,PA,Percent of adults aged 18 years and older who have obesity,30.6,25.9,35.7,676,,25 - 34,,,,,25 - 34
2020,PA,Percent of adults aged 18 years and older who have obesity,35.5,31.0,40.1,719,,35 - 44,,,,,35 - 44
2020,PA,Percent of adults aged 18 years and older who have obesity,39.3,35.1,43.8,839,,45 - 54,,,,,45 - 54
2020,PA,Percent of adults aged 18 years and older who have obesity,35.3,31.6,39.2,"1,000",,55 - 64,,,,,55 - 64
2020,PA,Percent of adults aged 18 years and older who have obesity,29.4,26.3,32.7,"1,382",,65 or older,,,,,65 or older
2020,PA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2020,PA,Percent of adults aged 18 years and older who have obesity,5.7,2.9,11.1,147,,,,,,Asian,Asian
2020,PA,Percent of adults aged 18 years and older who have obesity,25.5,23.4,27.8,"2,183",,,College graduate,,,,College graduate
2020,PA,Percent of adults aged 18 years and older who have obesity,28.1,24.2,32.3,788,,,,,Data not reported,,Data not reported
2020,PA,Percent of adults aged 18 years and older who have obesity,32.1,29.6,34.6,"2,428",,,,Female,,,Female
2020,PA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2020,PA,Percent of adults aged 18 years and older who have obesity,33.5,30.5,36.7,"1,390",,,High school graduate,,,,High school graduate
2020,PA,Percent of adults aged 18 years and older who have obesity,31.3,24.2,39.3,230,,,,,,Hispanic,Hispanic
2020,PA,Percent of adults aged 18 years and older who have obesity,42.9,34.8,51.4,294,,,,,"Less than $15,000",,"Less than $15,000"
2020,PA,Percent of adults aged 18 years and older who have obesity,38.8,31.3,46.9,242,,,Less than high school,,,,Less than high school
2020,PA,Percent of adults aged 18 years and older who have obesity,30.9,28.6,33.3,"2,597",,,,Male,,,Male
2020,PA,Percent of adults aged 18 years and older who have obesity,39.1,33.5,44.9,441,,,,,,Non-Hispanic Black,Non-Hispanic Black
2020,PA,Percent of adults aged 18 years and older who have obesity,31.7,29.7,33.7,"4,002",,,,,,Non-Hispanic White,Non-Hispanic White
2020,PA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2020,PA,Percent of adults aged 18 years and older who have obesity,32.6,29.3,36.1,"1,203",,,Some college or technical sch,,,,Some college or technical school
2020,PA,Percent of adults aged 18 years and older who have obesity,31.5,29.8,33.2,"5,025",Total,,,,,,Total
2020,RI,Percent of adults aged 18 years and older who have obesity,33.6,28.2,39.6,508,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2020,RI,Percent of adults aged 18 years and older who have obesity,32.4,25.9,39.8,331,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2020,RI,Percent of adults aged 18 years and older who have obesity,32.3,26.6,38.6,526,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2020,RI,Percent of adults aged 18 years and older who have obesity,30.8,25.5,36.6,645,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2020,RI,Percent of adults aged 18 years and older who have obesity,29.3,25.9,32.9,"1,607",,,,,"$75,000 or greater",,"$75,000 or greater"
2020,RI,Percent of adults aged 18 years and older who have obesity,16.7,11.0,24.4,219,,18 - 24,,,,,18 - 24
2020,RI,Percent of adults aged 18 years and older who have obesity,35.4,22.3,51.0,83,,,,,,2 or more races,2 or more races
2020,RI,Percent of adults aged 18 years and older who have obesity,36.2,30.1,42.8,425,,25 - 34,,,,,25 - 34
2020,RI,Percent of adults aged 18 years and older who have obesity,33.4,28.4,38.9,535,,35 - 44,,,,,35 - 44
2020,RI,Percent of adults aged 18 years and older who have obesity,33.2,29.0,37.8,756,,45 - 54,,,,,45 - 54
2020,RI,Percent of adults aged 18 years and older who have obesity,33.5,29.9,37.3,"1,085",,55 - 64,,,,,55 - 64
2020,RI,Percent of adults aged 18 years and older who have obesity,26.4,23.7,29.4,"1,651",,65 or older,,,,,65 or older
2020,RI,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2020,RI,Percent of adults aged 18 years and older who have obesity,10.4,3.5,26.9,75,,,,,,Asian,Asian
2020,RI,Percent of adults aged 18 years and older who have obesity,24.4,21.7,27.4,"2,114",,,College graduate,,,,College graduate
2020,RI,Percent of adults aged 18 years and older who have obesity,24.7,20.6,29.4,771,,,,,Data not reported,,Data not reported
2020,RI,Percent of adults aged 18 years and older who have obesity,28.4,25.9,31.1,"2,555",,,,Female,,,Female
2020,RI,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2020,RI,Percent of adults aged 18 years and older who have obesity,31.9,28.2,35.7,"1,102",,,High school graduate,,,,High school graduate
2020,RI,Percent of adults aged 18 years and older who have obesity,35.2,29.6,41.1,430,,,,,,Hispanic,Hispanic
2020,RI,Percent of adults aged 18 years and older who have obesity,34.9,27.6,43.0,283,,,,,"Less than $15,000",,"Less than $15,000"
2020,RI,Percent of adults aged 18 years and older who have obesity,33.4,27.2,40.2,327,,,Less than high school,,,,Less than high school
2020,RI,Percent of adults aged 18 years and older who have obesity,31.8,28.9,34.8,"2,116",,,,Male,,,Male
2020,RI,Percent of adults aged 18 years and older who have obesity,32.8,24.5,42.2,169,,,,,,Non-Hispanic Black,Non-Hispanic Black
2020,RI,Percent of adults aged 18 years and older who have obesity,30.0,27.8,32.3,"3,679",,,,,,Non-Hispanic White,Non-Hispanic White
2020,RI,Percent of adults aged 18 years and older who have obesity,31.2,18.5,47.6,87,,,,,,Other,Other
2020,RI,Percent of adults aged 18 years and older who have obesity,33.8,29.8,38.0,"1,116",,,Some college or technical sch,,,,Some college or technical school
2020,RI,Percent of adults aged 18 years and older who have obesity,30.1,28.2,32.1,"4,671",Total,,,,,,Total
2020,SC,Percent of adults aged 18 years and older who have obesity,46.6,40.8,52.6,481,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2020,SC,Percent of adults aged 18 years and older who have obesity,40.1,33.2,47.4,344,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2020,SC,Percent of adults aged 18 years and older who have obesity,37.7,31.8,43.9,431,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2020,SC,Percent of adults aged 18 years and older who have obesity,34.9,29.6,40.6,491,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2020,SC,Percent of adults aged 18 years and older who have obesity,31.8,28.5,35.4,"1,054",,,,,"$75,000 or greater",,"$75,000 or greater"
2020,SC,Percent of adults aged 18 years and older who have obesity,21.2,15.9,27.7,268,,18 - 24,,,,,18 - 24
2020,SC,Percent of adults aged 18 years and older who have obesity,42.8,26.6,60.6,66,,,,,,2 or more races,2 or more races
2020,SC,Percent of adults aged 18 years and older who have obesity,36.2,30.4,42.4,378,,25 - 34,,,,,25 - 34
2020,SC,Percent of adults aged 18 years and older who have obesity,43.7,37.8,49.7,385,,35 - 44,,,,,35 - 44
2020,SC,Percent of adults aged 18 years and older who have obesity,39.5,34.7,44.4,554,,45 - 54,,,,,45 - 54
2020,SC,Percent of adults aged 18 years and older who have obesity,43.3,38.8,47.9,708,,55 - 64,,,,,55 - 64
2020,SC,Percent of adults aged 18 years and older who have obesity,31.8,28.8,34.9,"1,411",,65 or older,,,,,65 or older
2020,SC,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2020,SC,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2020,SC,Percent of adults aged 18 years and older who have obesity,32.7,29.6,35.8,"1,364",,,College graduate,,,,College graduate
2020,SC,Percent of adults aged 18 years and older who have obesity,26.7,22.5,31.3,590,,,,,Data not reported,,Data not reported
2020,SC,Percent of adults aged 18 years and older who have obesity,39.4,36.5,42.3,"1,994",,,,Female,,,Female
2020,SC,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2020,SC,Percent of adults aged 18 years and older who have obesity,37.0,33.3,40.8,"1,001",,,High school graduate,,,,High school graduate
2020,SC,Percent of adults aged 18 years and older who have obesity,33.9,23.1,46.6,103,,,,,,Hispanic,Hispanic
2020,SC,Percent of adults aged 18 years and older who have obesity,46.6,39.5,53.9,313,,,,,"Less than $15,000",,"Less than $15,000"
2020,SC,Percent of adults aged 18 years and older who have obesity,38.1,31.2,45.5,294,,,Less than high school,,,,Less than high school
2020,SC,Percent of adults aged 18 years and older who have obesity,33.0,30.2,35.9,"1,710",,,,Male,,,Male
2020,SC,Percent of adults aged 18 years and older who have obesity,44.5,40.0,49.1,809,,,,,,Non-Hispanic Black,Non-Hispanic Black
2020,SC,Percent of adults aged 18 years and older who have obesity,33.0,30.7,35.3,"2,600",,,,,,Non-Hispanic White,Non-Hispanic White
2020,SC,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2020,SC,Percent of adults aged 18 years and older who have obesity,37.7,34.0,41.5,"1,036",,,Some college or technical sch,,,,Some college or technical school
2020,SC,Percent of adults aged 18 years and older who have obesity,36.2,34.2,38.3,"3,704",Total,,,,,,Total
2020,SD,Percent of adults aged 18 years and older who have obesity,30.6,23.8,38.4,774,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2020,SD,Percent of adults aged 18 years and older who have obesity,35.7,27.5,44.8,597,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2020,SD,Percent of adults aged 18 years and older who have obesity,38.4,31.4,45.9,856,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2020,SD,Percent of adults aged 18 years and older who have obesity,34.2,27.8,41.2,929,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2020,SD,Percent of adults aged 18 years and older who have obesity,31.4,27.0,36.1,"1,612",,,,,"$75,000 or greater",,"$75,000 or greater"
2020,SD,Percent of adults aged 18 years and older who have obesity,18.2,12.8,25.3,301,,18 - 24,,,,,18 - 24
2020,SD,Percent of adults aged 18 years and older who have obesity,47.1,25.1,70.2,104,,,,,,2 or more races,2 or more races
2020,SD,Percent of adults aged 18 years and older who have obesity,33.0,25.5,41.4,534,,25 - 34,,,,,25 - 34
2020,SD,Percent of adults aged 18 years and older who have obesity,35.5,28.9,42.7,769,,35 - 44,,,,,35 - 44
2020,SD,Percent of adults aged 18 years and older who have obesity,43.0,36.2,50.1,883,,45 - 54,,,,,45 - 54
2020,SD,Percent of adults aged 18 years and older who have obesity,36.0,30.4,41.9,"1,236",,55 - 64,,,,,55 - 64
2020,SD,Percent of adults aged 18 years and older who have obesity,32.4,28.6,36.4,"2,508",,65 or older,,,,,65 or older
2020,SD,Percent of adults aged 18 years and older who have obesity,38.2,28.3,49.1,831,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2020,SD,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2020,SD,Percent of adults aged 18 years and older who have obesity,29.6,25.7,33.7,"2,195",,,College graduate,,,,College graduate
2020,SD,Percent of adults aged 18 years and older who have obesity,28.4,23.0,34.5,"1,103",,,,,Data not reported,,Data not reported
2020,SD,Percent of adults aged 18 years and older who have obesity,34.3,30.9,38.0,"3,321",,,,Female,,,Female
2020,SD,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2020,SD,Percent of adults aged 18 years and older who have obesity,31.9,27.5,36.6,"1,815",,,High school graduate,,,,High school graduate
2020,SD,Percent of adults aged 18 years and older who have obesity,39.5,23.3,58.4,135,,,,,,Hispanic,Hispanic
2020,SD,Percent of adults aged 18 years and older who have obesity,44.7,32.0,58.0,360,,,,,"Less than $15,000",,"Less than $15,000"
2020,SD,Percent of adults aged 18 years and older who have obesity,42.1,30.5,54.5,291,,,Less than high school,,,,Less than high school
2020,SD,Percent of adults aged 18 years and older who have obesity,32.2,28.7,35.9,"2,910",,,,Male,,,Male
2020,SD,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Non-Hispanic Black,Non-Hispanic Black
2020,SD,Percent of adults aged 18 years and older who have obesity,32.5,29.8,35.2,"4,972",,,,,,Non-Hispanic White,Non-Hispanic White
2020,SD,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2020,SD,Percent of adults aged 18 years and older who have obesity,35.1,30.8,39.6,"1,914",,,Some college or technical sch,,,,Some college or technical school
2020,SD,Percent of adults aged 18 years and older who have obesity,33.2,30.7,35.8,"6,231",Total,,,,,,Total
2020,TN,Percent of adults aged 18 years and older who have obesity,40.7,35.3,46.4,606,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2020,TN,Percent of adults aged 18 years and older who have obesity,37.7,30.9,45.2,358,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2020,TN,Percent of adults aged 18 years and older who have obesity,40.6,34.9,46.5,510,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2020,TN,Percent of adults aged 18 years and older who have obesity,36.7,31.4,42.2,563,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2020,TN,Percent of adults aged 18 years and older who have obesity,32.0,28.6,35.7,"1,132",,,,,"$75,000 or greater",,"$75,000 or greater"
2020,TN,Percent of adults aged 18 years and older who have obesity,25.3,18.6,33.5,300,,18 - 24,,,,,18 - 24
2020,TN,Percent of adults aged 18 years and older who have obesity,43.9,30.7,58.0,70,,,,,,2 or more races,2 or more races
2020,TN,Percent of adults aged 18 years and older who have obesity,31.8,26.9,37.1,523,,25 - 34,,,,,25 - 34
2020,TN,Percent of adults aged 18 years and older who have obesity,40.4,35.3,45.8,581,,35 - 44,,,,,35 - 44
2020,TN,Percent of adults aged 18 years and older who have obesity,41.1,36.3,46.1,664,,45 - 54,,,,,45 - 54
2020,TN,Percent of adults aged 18 years and older who have obesity,43.7,39.2,48.3,792,,55 - 64,,,,,55 - 64
2020,TN,Percent of adults aged 18 years and older who have obesity,30.3,26.9,33.8,"1,292",,65 or older,,,,,65 or older
2020,TN,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2020,TN,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2020,TN,Percent of adults aged 18 years and older who have obesity,30.5,27.4,33.7,"1,424",,,College graduate,,,,College graduate
2020,TN,Percent of adults aged 18 years and older who have obesity,28.0,23.6,32.8,621,,,,,Data not reported,,Data not reported
2020,TN,Percent of adults aged 18 years and older who have obesity,36.7,33.9,39.6,"2,194",,,,Female,,,Female
2020,TN,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2020,TN,Percent of adults aged 18 years and older who have obesity,37.4,34.0,41.0,"1,288",,,High school graduate,,,,High school graduate
2020,TN,Percent of adults aged 18 years and older who have obesity,34.3,23.3,47.1,115,,,,,,Hispanic,Hispanic
2020,TN,Percent of adults aged 18 years and older who have obesity,39.0,31.5,47.0,362,,,,,"Less than $15,000",,"Less than $15,000"
2020,TN,Percent of adults aged 18 years and older who have obesity,39.5,32.1,47.3,330,,,Less than high school,,,,Less than high school
2020,TN,Percent of adults aged 18 years and older who have obesity,34.4,31.6,37.4,"1,958",,,,Male,,,Male
2020,TN,Percent of adults aged 18 years and older who have obesity,42.6,36.3,49.0,402,,,,,,Non-Hispanic Black,Non-Hispanic Black
2020,TN,Percent of adults aged 18 years and older who have obesity,34.2,32.1,36.4,"3,391",,,,,,Non-Hispanic White,Non-Hispanic White
2020,TN,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2020,TN,Percent of adults aged 18 years and older who have obesity,36.4,32.7,40.2,"1,065",,,Some college or technical sch,,,,Some college or technical school
2020,TN,Percent of adults aged 18 years and older who have obesity,35.6,33.6,37.6,"4,152",Total,,,,,,Total
2020,TX,Percent of adults aged 18 years and older who have obesity,41.3,36.2,46.7,"1,483",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2020,TX,Percent of adults aged 18 years and older who have obesity,37.1,30.3,44.4,817,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2020,TX,Percent of adults aged 18 years and older who have obesity,33.3,27.9,39.1,"1,054",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2020,TX,Percent of adults aged 18 years and older who have obesity,38.1,32.7,43.8,"1,161",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2020,TX,Percent of adults aged 18 years and older who have obesity,33.4,30.1,36.8,"2,574",,,,,"$75,000 or greater",,"$75,000 or greater"
2020,TX,Percent of adults aged 18 years and older who have obesity,22.5,17.0,29.0,739,,18 - 24,,,,,18 - 24
2020,TX,Percent of adults aged 18 years and older who have obesity,32.1,20.3,46.7,179,,,,,,2 or more races,2 or more races
2020,TX,Percent of adults aged 18 years and older who have obesity,34.0,29.5,38.8,"1,350",,25 - 34,,,,,25 - 34
2020,TX,Percent of adults aged 18 years and older who have obesity,36.4,32.0,41.0,"1,486",,35 - 44,,,,,35 - 44
2020,TX,Percent of adults aged 18 years and older who have obesity,46.8,42.0,51.6,"1,608",,45 - 54,,,,,45 - 54
2020,TX,Percent of adults aged 18 years and older who have obesity,40.9,36.4,45.5,"1,701",,55 - 64,,,,,55 - 64
2020,TX,Percent of adults aged 18 years and older who have obesity,32.6,29.1,36.3,"2,758",,65 or older,,,,,65 or older
2020,TX,Percent of adults aged 18 years and older who have obesity,32.3,16.3,53.9,70,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2020,TX,Percent of adults aged 18 years and older who have obesity,15.4,8.8,25.7,196,,,,,,Asian,Asian
2020,TX,Percent of adults aged 18 years and older who have obesity,26.8,24.3,29.4,"3,250",,,College graduate,,,,College graduate
2020,TX,Percent of adults aged 18 years and older who have obesity,31.3,26.9,36.0,"1,572",,,,,Data not reported,,Data not reported
2020,TX,Percent of adults aged 18 years and older who have obesity,36.1,33.4,38.8,"4,882",,,,Female,,,Female
2020,TX,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2020,TX,Percent of adults aged 18 years and older who have obesity,37.0,33.3,40.8,"2,542",,,High school graduate,,,,High school graduate
2020,TX,Percent of adults aged 18 years and older who have obesity,40.3,36.7,44.1,"3,075",,,,,,Hispanic,Hispanic
2020,TX,Percent of adults aged 18 years and older who have obesity,41.8,34.9,48.9,981,,,,,"Less than $15,000",,"Less than $15,000"
2020,TX,Percent of adults aged 18 years and older who have obesity,44.5,38.5,50.8,"1,193",,,Less than high school,,,,Less than high school
2020,TX,Percent of adults aged 18 years and older who have obesity,35.4,32.7,38.2,"4,760",,,,Male,,,Male
2020,TX,Percent of adults aged 18 years and older who have obesity,41.2,35.3,47.3,709,,,,,,Non-Hispanic Black,Non-Hispanic Black
2020,TX,Percent of adults aged 18 years and older who have obesity,32.5,30.2,34.9,"5,051",,,,,,Non-Hispanic White,Non-Hispanic White
2020,TX,Percent of adults aged 18 years and older who have obesity,38.4,21.1,59.3,119,,,,,,Other,Other
2020,TX,Percent of adults aged 18 years and older who have obesity,38.0,34.6,41.6,"2,629",,,Some college or technical sch,,,,Some college or technical school
2020,TX,Percent of adults aged 18 years and older who have obesity,35.8,33.9,37.7,"9,642",Total,,,,,,Total
2020,UT,Percent of adults aged 18 years and older who have obesity,29.1,25.3,33.1,915,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2020,UT,Percent of adults aged 18 years and older who have obesity,34.0,29.4,38.9,675,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2020,UT,Percent of adults aged 18 years and older who have obesity,31.4,27.9,35.1,"1,108",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2020,UT,Percent of adults aged 18 years and older who have obesity,29.9,27.1,33.0,"1,510",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2020,UT,Percent of adults aged 18 years and older who have obesity,28.2,26.5,30.0,"3,894",,,,,"$75,000 or greater",,"$75,000 or greater"
2020,UT,Percent of adults aged 18 years and older who have obesity,16.3,13.8,19.2,955,,18 - 24,,,,,18 - 24
2020,UT,Percent of adults aged 18 years and older who have obesity,24.2,16.3,34.4,119,,,,,,2 or more races,2 or more races
2020,UT,Percent of adults aged 18 years and older who have obesity,27.1,24.4,30.0,"1,336",,25 - 34,,,,,25 - 34
2020,UT,Percent of adults aged 18 years and older who have obesity,33.4,30.7,36.2,"1,715",,35 - 44,,,,,35 - 44
2020,UT,Percent of adults aged 18 years and older who have obesity,34.0,31.1,37.1,"1,445",,45 - 54,,,,,45 - 54
2020,UT,Percent of adults aged 18 years and older who have obesity,33.4,30.5,36.3,"1,515",,55 - 64,,,,,55 - 64
2020,UT,Percent of adults aged 18 years and older who have obesity,28.4,26.2,30.6,"2,915",,65 or older,,,,,65 or older
2020,UT,Percent of adults aged 18 years and older who have obesity,46.9,34.5,59.6,95,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2020,UT,Percent of adults aged 18 years and older who have obesity,7.0,3.2,14.7,117,,,,,,Asian,Asian
2020,UT,Percent of adults aged 18 years and older who have obesity,24.9,23.4,26.6,"3,835",,,College graduate,,,,College graduate
2020,UT,Percent of adults aged 18 years and older who have obesity,23.5,20.8,26.4,"1,425",,,,,Data not reported,,Data not reported
2020,UT,Percent of adults aged 18 years and older who have obesity,28.6,26.9,30.3,"4,772",,,,Female,,,Female
2020,UT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2020,UT,Percent of adults aged 18 years and older who have obesity,28.7,26.5,31.0,"2,395",,,High school graduate,,,,High school graduate
2020,UT,Percent of adults aged 18 years and older who have obesity,33.5,29.5,37.7,736,,,,,,Hispanic,Hispanic
2020,UT,Percent of adults aged 18 years and older who have obesity,27.5,22.2,33.4,354,,,,,"Less than $15,000",,"Less than $15,000"
2020,UT,Percent of adults aged 18 years and older who have obesity,32.9,27.2,39.1,368,,,Less than high school,,,,Less than high school
2020,UT,Percent of adults aged 18 years and older who have obesity,28.6,27.1,30.2,"5,109",,,,Male,,,Male
2020,UT,Percent of adults aged 18 years and older who have obesity,28.0,16.3,43.8,68,,,,,,Non-Hispanic Black,Non-Hispanic Black
2020,UT,Percent of adults aged 18 years and older who have obesity,28.0,26.8,29.2,"8,521",,,,,,Non-Hispanic White,Non-Hispanic White
2020,UT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2020,UT,Percent of adults aged 18 years and older who have obesity,30.4,28.5,32.3,"3,272",,,Some college or technical sch,,,,Some college or technical school
2020,UT,Percent of adults aged 18 years and older who have obesity,28.6,27.4,29.7,"9,881",Total,,,,,,Total
