yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2018,NV,Percent of adults aged 18 years and older who have obesity,27.9,21.9,34.8,377,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2018,NV,Percent of adults aged 18 years and older who have obesity,34.6,26.9,43.2,287,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2018,NV,Percent of adults aged 18 years and older who have obesity,32.8,25.8,40.7,347,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2018,NV,Percent of adults aged 18 years and older who have obesity,31.5,24.9,39.0,432,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2018,NV,Percent of adults aged 18 years and older who have obesity,27.9,23.6,32.5,865,,,,,"$75,000 or greater",,"$75,000 or greater"
2018,NV,Percent of adults aged 18 years and older who have obesity,10.2,6.3,15.9,237,,18 - 24,,,,,18 - 24
2018,NV,Percent of adults aged 18 years and older who have obesity,20.2,12.9,30.2,120,,,,,,2 or more races,2 or more races
2018,NV,Percent of adults aged 18 years and older who have obesity,29.6,23.8,36.0,380,,25 - 34,,,,,25 - 34
2018,NV,Percent of adults aged 18 years and older who have obesity,34.2,27.9,41.2,372,,35 - 44,,,,,35 - 44
2018,NV,Percent of adults aged 18 years and older who have obesity,37.6,31.4,44.2,464,,45 - 54,,,,,45 - 54
2018,NV,Percent of adults aged 18 years and older who have obesity,31.3,25.8,37.4,564,,55 - 64,,,,,55 - 64
2018,NV,Percent of adults aged 18 years and older who have obesity,28.1,24.1,32.4,988,,65 or older,,,,,65 or older
2018,NV,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2018,NV,Percent of adults aged 18 years and older who have obesity,14.8,6.7,29.8,78,,,,,,Asian,Asian
2018,NV,Percent of adults aged 18 years and older who have obesity,25.2,21.4,29.3,997,,,College graduate,,,,College graduate
2018,NV,Percent of adults aged 18 years and older who have obesity,23.5,18.8,28.9,501,,,,,Data not reported,,Data not reported
2018,NV,Percent of adults aged 18 years and older who have obesity,29.2,26.0,32.7,"1,538",,,,Female,,,Female
2018,NV,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2018,NV,Percent of adults aged 18 years and older who have obesity,25.6,21.6,29.9,786,,,High school graduate,,,,High school graduate
2018,NV,Percent of adults aged 18 years and older who have obesity,33.5,28.3,39.0,500,,,,,,Hispanic,Hispanic
2018,NV,Percent of adults aged 18 years and older who have obesity,41.3,32.2,51.1,196,,,,,"Less than $15,000",,"Less than $15,000"
2018,NV,Percent of adults aged 18 years and older who have obesity,33.6,26.3,41.7,254,,,Less than high school,,,,Less than high school
2018,NV,Percent of adults aged 18 years and older who have obesity,29.7,26.3,33.3,"1,466",,,,Male,,,Male
2018,NV,Percent of adults aged 18 years and older who have obesity,43.6,34.2,53.5,126,,,,,,Non-Hispanic Black,Non-Hispanic Black
2018,NV,Percent of adults aged 18 years and older who have obesity,27.6,24.9,30.5,"2,019",,,,,,Non-Hispanic White,Non-Hispanic White
2018,NV,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2018,NV,Percent of adults aged 18 years and older who have obesity,33.9,29.6,38.5,965,,,Some college or technical sch,,,,Some college or technical school
2018,NV,Percent of adults aged 18 years and older who have obesity,29.5,27.1,32.0,"3,005",Total,,,,,,Total
2018,NH,Percent of adults aged 18 years and older who have obesity,39.0,33.1,45.3,604,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2018,NH,Percent of adults aged 18 years and older who have obesity,34.9,28.4,42.0,403,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2018,NH,Percent of adults aged 18 years and older who have obesity,30.7,25.7,36.1,607,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2018,NH,Percent of adults aged 18 years and older who have obesity,28.3,24.1,33.0,762,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2018,NH,Percent of adults aged 18 years and older who have obesity,27.1,24.3,30.0,"1,786",,,,,"$75,000 or greater",,"$75,000 or greater"
2018,NH,Percent of adults aged 18 years and older who have obesity,19.4,13.4,27.2,159,,18 - 24,,,,,18 - 24
2018,NH,Percent of adults aged 18 years and older who have obesity,28.9,15.5,47.4,64,,,,,,2 or more races,2 or more races
2018,NH,Percent of adults aged 18 years and older who have obesity,24.7,19.5,30.7,325,,25 - 34,,,,,25 - 34
2018,NH,Percent of adults aged 18 years and older who have obesity,39.0,33.7,44.5,482,,35 - 44,,,,,35 - 44
2018,NH,Percent of adults aged 18 years and older who have obesity,34.0,30.1,38.1,806,,45 - 54,,,,,45 - 54
2018,NH,Percent of adults aged 18 years and older who have obesity,29.9,27.0,33.1,"1,259",,55 - 64,,,,,55 - 64
2018,NH,Percent of adults aged 18 years and older who have obesity,28.3,26.0,30.7,"2,204",,65 or older,,,,,65 or older
2018,NH,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2018,NH,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2018,NH,Percent of adults aged 18 years and older who have obesity,22.3,20.1,24.7,"2,276",,,College graduate,,,,College graduate
2018,NH,Percent of adults aged 18 years and older who have obesity,25.4,21.0,30.2,780,,,,,Data not reported,,Data not reported
2018,NH,Percent of adults aged 18 years and older who have obesity,28.1,25.7,30.6,"2,764",,,,Female,,,Female
2018,NH,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2018,NH,Percent of adults aged 18 years and older who have obesity,33.9,30.6,37.5,"1,422",,,High school graduate,,,,High school graduate
2018,NH,Percent of adults aged 18 years and older who have obesity,21.7,11.5,37.1,63,,,,,,Hispanic,Hispanic
2018,NH,Percent of adults aged 18 years and older who have obesity,38.1,30.3,46.6,293,,,,,"Less than $15,000",,"Less than $15,000"
2018,NH,Percent of adults aged 18 years and older who have obesity,42.0,33.3,51.1,234,,,Less than high school,,,,Less than high school
2018,NH,Percent of adults aged 18 years and older who have obesity,31.1,28.6,33.8,"2,453",,,,Male,,,Male
2018,NH,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Non-Hispanic Black,Non-Hispanic Black
2018,NH,Percent of adults aged 18 years and older who have obesity,30.0,28.2,31.8,"4,879",,,,,,Non-Hispanic White,Non-Hispanic White
2018,NH,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2018,NH,Percent of adults aged 18 years and older who have obesity,30.5,27.2,34.0,"1,294",,,Some college or technical sch,,,,Some college or technical school
2018,NH,Percent of adults aged 18 years and older who have obesity,29.6,27.9,31.4,"5,235",Total,,,,,,Total
2018,NJ,Percent of adults aged 18 years and older who have obesity,31.8,24.6,40.0,314,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2018,NJ,Percent of adults aged 18 years and older who have obesity,28.9,20.0,39.9,187,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2018,NJ,Percent of adults aged 18 years and older who have obesity,28.8,20.2,39.3,250,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2018,NJ,Percent of adults aged 18 years and older who have obesity,29.2,21.9,37.8,352,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2018,NJ,Percent of adults aged 18 years and older who have obesity,24.3,20.9,28.1,"1,110",,,,,"$75,000 or greater",,"$75,000 or greater"
2018,NJ,Percent of adults aged 18 years and older who have obesity,12.0,7.1,19.6,183,,18 - 24,,,,,18 - 24
2018,NJ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,2 or more races,2 or more races
2018,NJ,Percent of adults aged 18 years and older who have obesity,21.8,16.3,28.7,357,,25 - 34,,,,,25 - 34
2018,NJ,Percent of adults aged 18 years and older who have obesity,31.7,25.3,38.9,400,,35 - 44,,,,,35 - 44
2018,NJ,Percent of adults aged 18 years and older who have obesity,26.0,20.6,32.3,457,,45 - 54,,,,,45 - 54
2018,NJ,Percent of adults aged 18 years and older who have obesity,31.8,26.1,38.2,546,,55 - 64,,,,,55 - 64
2018,NJ,Percent of adults aged 18 years and older who have obesity,25.8,21.3,30.8,824,,65 or older,,,,,65 or older
2018,NJ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2018,NJ,Percent of adults aged 18 years and older who have obesity,12.3,6.4,22.4,138,,,,,,Asian,Asian
2018,NJ,Percent of adults aged 18 years and older who have obesity,20.1,17.0,23.7,"1,270",,,College graduate,,,,College graduate
2018,NJ,Percent of adults aged 18 years and older who have obesity,16.3,12.2,21.5,414,,,,,Data not reported,,Data not reported
2018,NJ,Percent of adults aged 18 years and older who have obesity,25.5,22.1,29.2,"1,383",,,,Female,,,Female
2018,NJ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2018,NJ,Percent of adults aged 18 years and older who have obesity,31.1,26.4,36.2,677,,,High school graduate,,,,High school graduate
2018,NJ,Percent of adults aged 18 years and older who have obesity,26.2,20.6,32.7,351,,,,,,Hispanic,Hispanic
2018,NJ,Percent of adults aged 18 years and older who have obesity,36.3,24.5,50.0,140,,,,,"Less than $15,000",,"Less than $15,000"
2018,NJ,Percent of adults aged 18 years and older who have obesity,26.6,17.5,38.1,140,,,Less than high school,,,,Less than high school
2018,NJ,Percent of adults aged 18 years and older who have obesity,25.8,22.5,29.4,"1,384",,,,Male,,,Male
2018,NJ,Percent of adults aged 18 years and older who have obesity,34.2,26.6,42.8,317,,,,,,Non-Hispanic Black,Non-Hispanic Black
2018,NJ,Percent of adults aged 18 years and older who have obesity,26.1,23.2,29.3,"1,835",,,,,,Non-Hispanic White,Non-Hispanic White
2018,NJ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2018,NJ,Percent of adults aged 18 years and older who have obesity,27.8,22.8,33.4,669,,,Some college or technical sch,,,,Some college or technical school
2018,NJ,Percent of adults aged 18 years and older who have obesity,25.7,23.3,28.2,"2,767",Total,,,,,,Total
2018,NM,Percent of adults aged 18 years and older who have obesity,38.0,34.2,42.1,"1,160",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2018,NM,Percent of adults aged 18 years and older who have obesity,32.2,27.4,37.4,616,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2018,NM,Percent of adults aged 18 years and older who have obesity,29.2,24.7,34.2,717,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2018,NM,Percent of adults aged 18 years and older who have obesity,36.2,31.4,41.4,795,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2018,NM,Percent of adults aged 18 years and older who have obesity,28.9,25.7,32.3,"1,491",,,,,"$75,000 or greater",,"$75,000 or greater"
2018,NM,Percent of adults aged 18 years and older who have obesity,25.8,20.7,31.7,355,,18 - 24,,,,,18 - 24
2018,NM,Percent of adults aged 18 years and older who have obesity,26.0,13.5,44.0,69,,,,,,2 or more races,2 or more races
2018,NM,Percent of adults aged 18 years and older who have obesity,35.5,30.7,40.5,661,,25 - 34,,,,,25 - 34
2018,NM,Percent of adults aged 18 years and older who have obesity,36.4,32.2,40.8,752,,35 - 44,,,,,35 - 44
2018,NM,Percent of adults aged 18 years and older who have obesity,39.7,35.4,44.1,891,,45 - 54,,,,,45 - 54
2018,NM,Percent of adults aged 18 years and older who have obesity,33.8,30.4,37.4,"1,385",,55 - 64,,,,,55 - 64
2018,NM,Percent of adults aged 18 years and older who have obesity,24.9,22.4,27.6,"2,225",,65 or older,,,,,65 or older
2018,NM,Percent of adults aged 18 years and older who have obesity,41.6,36.2,47.2,592,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2018,NM,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2018,NM,Percent of adults aged 18 years and older who have obesity,25.7,23.2,28.3,"2,222",,,College graduate,,,,College graduate
2018,NM,Percent of adults aged 18 years and older who have obesity,24.2,19.7,29.4,684,,,,,Data not reported,,Data not reported
2018,NM,Percent of adults aged 18 years and older who have obesity,33.5,31.2,35.9,"3,293",,,,Female,,,Female
2018,NM,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2018,NM,Percent of adults aged 18 years and older who have obesity,34.3,31.1,37.5,"1,679",,,High school graduate,,,,High school graduate
2018,NM,Percent of adults aged 18 years and older who have obesity,37.8,35.0,40.7,"1,991",,,,,,Hispanic,Hispanic
2018,NM,Percent of adults aged 18 years and older who have obesity,36.4,32.1,41.0,806,,,,,"Less than $15,000",,"Less than $15,000"
2018,NM,Percent of adults aged 18 years and older who have obesity,39.1,34.6,43.9,721,,,Less than high school,,,,Less than high school
2018,NM,Percent of adults aged 18 years and older who have obesity,31.2,28.8,33.6,"2,970",,,,Male,,,Male
2018,NM,Percent of adults aged 18 years and older who have obesity,30.8,17.6,48.2,75,,,,,,Non-Hispanic Black,Non-Hispanic Black
2018,NM,Percent of adults aged 18 years and older who have obesity,25.5,23.5,27.6,"3,312",,,,,,Non-Hispanic White,Non-Hispanic White
2018,NM,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2018,NM,Percent of adults aged 18 years and older who have obesity,32.5,29.5,35.7,"1,639",,,Some college or technical sch,,,,Some college or technical school
2018,NM,Percent of adults aged 18 years and older who have obesity,32.3,30.7,34.0,"6,269",Total,,,,,,Total
2018,NY,Percent of adults aged 18 years and older who have obesity,30.7,28.2,33.3,"4,506",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2018,NY,Percent of adults aged 18 years and older who have obesity,30.8,27.7,34.2,"2,796",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2018,NY,Percent of adults aged 18 years and older who have obesity,30.9,27.8,34.1,"3,444",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2018,NY,Percent of adults aged 18 years and older who have obesity,30.5,27.9,33.2,"4,191",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2018,NY,Percent of adults aged 18 years and older who have obesity,24.3,22.9,25.8,"9,206",,,,,"$75,000 or greater",,"$75,000 or greater"
2018,NY,Percent of adults aged 18 years and older who have obesity,18.0,15.6,20.6,"1,982",,18 - 24,,,,,18 - 24
2018,NY,Percent of adults aged 18 years and older who have obesity,32.4,25.8,39.7,557,,,,,,2 or more races,2 or more races
2018,NY,Percent of adults aged 18 years and older who have obesity,25.2,23.0,27.5,"3,664",,25 - 34,,,,,25 - 34
2018,NY,Percent of adults aged 18 years and older who have obesity,30.3,28.0,32.6,"3,940",,35 - 44,,,,,35 - 44
2018,NY,Percent of adults aged 18 years and older who have obesity,32.4,30.2,34.7,"5,312",,45 - 54,,,,,45 - 54
2018,NY,Percent of adults aged 18 years and older who have obesity,31.0,28.9,33.1,"6,866",,55 - 64,,,,,55 - 64
2018,NY,Percent of adults aged 18 years and older who have obesity,27.0,25.1,28.9,"10,312",,65 or older,,,,,65 or older
2018,NY,Percent of adults aged 18 years and older who have obesity,32.1,24.3,41.1,309,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2018,NY,Percent of adults aged 18 years and older who have obesity,12.4,9.6,16.0,845,,,,,,Asian,Asian
2018,NY,Percent of adults aged 18 years and older who have obesity,22.1,20.8,23.3,"12,240",,,College graduate,,,,College graduate
2018,NY,Percent of adults aged 18 years and older who have obesity,24.7,22.6,27.0,"5,382",,,,,Data not reported,,Data not reported
2018,NY,Percent of adults aged 18 years and older who have obesity,27.3,26.0,28.6,"16,247",,,,Female,,,Female
2018,NY,Percent of adults aged 18 years and older who have obesity,34.9,18.2,56.3,75,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2018,NY,Percent of adults aged 18 years and older who have obesity,31.2,29.4,33.1,"8,839",,,High school graduate,,,,High school graduate
2018,NY,Percent of adults aged 18 years and older who have obesity,31.4,28.9,34.1,"2,463",,,,,,Hispanic,Hispanic
2018,NY,Percent of adults aged 18 years and older who have obesity,33.7,30.2,37.3,"2,551",,,,,"Less than $15,000",,"Less than $15,000"
2018,NY,Percent of adults aged 18 years and older who have obesity,31.6,28.5,34.9,"2,338",,,Less than high school,,,,Less than high school
2018,NY,Percent of adults aged 18 years and older who have obesity,27.9,26.7,29.2,"15,565",,,,Male,,,Male
2018,NY,Percent of adults aged 18 years and older who have obesity,33.1,30.5,35.8,"2,143",,,,,,Non-Hispanic Black,Non-Hispanic Black
2018,NY,Percent of adults aged 18 years and older who have obesity,27.4,26.4,28.5,"24,554",,,,,,Non-Hispanic White,Non-Hispanic White
2018,NY,Percent of adults aged 18 years and older who have obesity,24.0,17.8,31.6,507,,,,,,Other,Other
2018,NY,Percent of adults aged 18 years and older who have obesity,29.0,27.3,30.8,"8,541",,,Some college or technical sch,,,,Some college or technical school
2018,NY,Percent of adults aged 18 years and older who have obesity,27.6,26.7,28.6,"32,076",Total,,,,,,Total
2018,NC,Percent of adults aged 18 years and older who have obesity,35.0,30.5,39.8,641,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2018,NC,Percent of adults aged 18 years and older who have obesity,39.2,33.4,45.4,402,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2018,NC,Percent of adults aged 18 years and older who have obesity,35.1,30.1,40.4,513,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2018,NC,Percent of adults aged 18 years and older who have obesity,35.3,30.5,40.4,600,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2018,NC,Percent of adults aged 18 years and older who have obesity,30.8,27.4,34.3,"1,061",,,,,"$75,000 or greater",,"$75,000 or greater"
2018,NC,Percent of adults aged 18 years and older who have obesity,16.7,12.8,21.6,341,,18 - 24,,,,,18 - 24
2018,NC,Percent of adults aged 18 years and older who have obesity,36.6,23.8,51.6,66,,,,,,2 or more races,2 or more races
2018,NC,Percent of adults aged 18 years and older who have obesity,31.6,27.2,36.3,549,,25 - 34,,,,,25 - 34
2018,NC,Percent of adults aged 18 years and older who have obesity,34.4,29.8,39.2,565,,35 - 44,,,,,35 - 44
2018,NC,Percent of adults aged 18 years and older who have obesity,44.5,40.1,49.1,730,,45 - 54,,,,,45 - 54
2018,NC,Percent of adults aged 18 years and older who have obesity,40.3,36.0,44.8,771,,55 - 64,,,,,55 - 64
2018,NC,Percent of adults aged 18 years and older who have obesity,27.6,24.4,31.0,"1,338",,65 or older,,,,,65 or older
2018,NC,Percent of adults aged 18 years and older who have obesity,58.6,42.2,73.3,82,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2018,NC,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2018,NC,Percent of adults aged 18 years and older who have obesity,24.8,22.3,27.4,"1,546",,,College graduate,,,,College graduate
2018,NC,Percent of adults aged 18 years and older who have obesity,27.5,23.4,31.9,723,,,,,Data not reported,,Data not reported
2018,NC,Percent of adults aged 18 years and older who have obesity,33.9,31.4,36.4,"2,216",,,,Female,,,Female
2018,NC,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2018,NC,Percent of adults aged 18 years and older who have obesity,32.5,29.2,36.1,"1,073",,,High school graduate,,,,High school graduate
2018,NC,Percent of adults aged 18 years and older who have obesity,30.6,24.5,37.4,286,,,,,,Hispanic,Hispanic
2018,NC,Percent of adults aged 18 years and older who have obesity,34.4,28.2,41.3,354,,,,,"Less than $15,000",,"Less than $15,000"
2018,NC,Percent of adults aged 18 years and older who have obesity,37.8,32.1,43.9,433,,,Less than high school,,,,Less than high school
2018,NC,Percent of adults aged 18 years and older who have obesity,32.1,29.6,34.7,"2,072",,,,Male,,,Male
2018,NC,Percent of adults aged 18 years and older who have obesity,44.8,40.5,49.1,796,,,,,,Non-Hispanic Black,Non-Hispanic Black
2018,NC,Percent of adults aged 18 years and older who have obesity,29.4,27.3,31.6,"2,938",,,,,,Non-Hispanic White,Non-Hispanic White
2018,NC,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2018,NC,Percent of adults aged 18 years and older who have obesity,38.2,34.9,41.6,"1,235",,,Some college or technical sch,,,,Some college or technical school
2018,NC,Percent of adults aged 18 years and older who have obesity,33.0,31.2,34.8,"4,294",Total,,,,,,Total
2018,ND,Percent of adults aged 18 years and older who have obesity,38.1,32.2,44.3,596,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2018,ND,Percent of adults aged 18 years and older who have obesity,38.1,31.5,45.3,438,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2018,ND,Percent of adults aged 18 years and older who have obesity,34.4,29.5,39.6,669,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2018,ND,Percent of adults aged 18 years and older who have obesity,36.2,31.8,40.8,826,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2018,ND,Percent of adults aged 18 years and older who have obesity,34.9,32.0,38.0,"1,795",,,,,"$75,000 or greater",,"$75,000 or greater"
2018,ND,Percent of adults aged 18 years and older who have obesity,21.1,15.8,27.7,240,,18 - 24,,,,,18 - 24
2018,ND,Percent of adults aged 18 years and older who have obesity,37.0,21.1,56.3,51,,,,,,2 or more races,2 or more races
2018,ND,Percent of adults aged 18 years and older who have obesity,35.7,30.8,41.0,436,,25 - 34,,,,,25 - 34
2018,ND,Percent of adults aged 18 years and older who have obesity,40.7,35.7,45.8,505,,35 - 44,,,,,35 - 44
2018,ND,Percent of adults aged 18 years and older who have obesity,41.7,37.5,46.1,677,,45 - 54,,,,,45 - 54
2018,ND,Percent of adults aged 18 years and older who have obesity,37.3,34.1,40.7,"1,164",,55 - 64,,,,,55 - 64
2018,ND,Percent of adults aged 18 years and older who have obesity,34.3,31.8,36.9,"2,202",,65 or older,,,,,65 or older
2018,ND,Percent of adults aged 18 years and older who have obesity,44.8,34.7,55.3,168,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2018,ND,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2018,ND,Percent of adults aged 18 years and older who have obesity,31.2,28.5,34.0,"1,880",,,College graduate,,,,College graduate
2018,ND,Percent of adults aged 18 years and older who have obesity,30.4,25.1,36.3,612,,,,,Data not reported,,Data not reported
2018,ND,Percent of adults aged 18 years and older who have obesity,34.2,31.4,37.1,"2,608",,,,Female,,,Female
2018,ND,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2018,ND,Percent of adults aged 18 years and older who have obesity,38.2,34.7,41.8,"1,422",,,High school graduate,,,,High school graduate
2018,ND,Percent of adults aged 18 years and older who have obesity,41.0,27.4,56.1,64,,,,,,Hispanic,Hispanic
2018,ND,Percent of adults aged 18 years and older who have obesity,33.8,26.5,41.9,288,,,,,"Less than $15,000",,"Less than $15,000"
2018,ND,Percent of adults aged 18 years and older who have obesity,33.4,25.6,42.3,263,,,Less than high school,,,,Less than high school
2018,ND,Percent of adults aged 18 years and older who have obesity,36.0,33.6,38.4,"2,611",,,,Male,,,Male
2018,ND,Percent of adults aged 18 years and older who have obesity,29.2,17.8,44.0,64,,,,,,Non-Hispanic Black,Non-Hispanic Black
2018,ND,Percent of adults aged 18 years and older who have obesity,34.9,33.0,36.9,"4,782",,,,,,Non-Hispanic White,Non-Hispanic White
2018,ND,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2018,ND,Percent of adults aged 18 years and older who have obesity,36.1,33.0,39.3,"1,652",,,Some college or technical sch,,,,Some college or technical school
2018,ND,Percent of adults aged 18 years and older who have obesity,35.1,33.3,37.0,"5,224",Total,,,,,,Total
2018,OH,Percent of adults aged 18 years and older who have obesity,38.2,34.7,41.8,"1,965",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2018,OH,Percent of adults aged 18 years and older who have obesity,33.6,29.6,37.8,"1,236",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2018,OH,Percent of adults aged 18 years and older who have obesity,34.8,31.3,38.5,"1,480",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2018,OH,Percent of adults aged 18 years and older who have obesity,36.5,33.2,40.0,"1,638",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2018,OH,Percent of adults aged 18 years and older who have obesity,33.3,30.9,35.7,"2,955",,,,,"$75,000 or greater",,"$75,000 or greater"
2018,OH,Percent of adults aged 18 years and older who have obesity,20.0,16.1,24.5,616,,18 - 24,,,,,18 - 24
2018,OH,Percent of adults aged 18 years and older who have obesity,36.5,27.3,46.9,214,,,,,,2 or more races,2 or more races
2018,OH,Percent of adults aged 18 years and older who have obesity,31.0,27.4,35.0,"1,067",,25 - 34,,,,,25 - 34
2018,OH,Percent of adults aged 18 years and older who have obesity,38.8,35.1,42.7,"1,197",,35 - 44,,,,,35 - 44
2018,OH,Percent of adults aged 18 years and older who have obesity,38.9,35.8,42.1,"1,766",,45 - 54,,,,,45 - 54
2018,OH,Percent of adults aged 18 years and older who have obesity,39.2,36.7,41.8,"2,722",,55 - 64,,,,,55 - 64
2018,OH,Percent of adults aged 18 years and older who have obesity,32.7,30.8,34.7,"4,539",,65 or older,,,,,65 or older
2018,OH,Percent of adults aged 18 years and older who have obesity,16.7,7.0,34.5,91,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2018,OH,Percent of adults aged 18 years and older who have obesity,7.3,2.6,19.1,84,,,,,,Asian,Asian
2018,OH,Percent of adults aged 18 years and older who have obesity,29.4,27.3,31.6,"3,521",,,College graduate,,,,College graduate
2018,OH,Percent of adults aged 18 years and older who have obesity,26.0,23.0,29.3,"1,592",,,,,Data not reported,,Data not reported
2018,OH,Percent of adults aged 18 years and older who have obesity,34.3,32.6,36.1,"6,672",,,,Female,,,Female
2018,OH,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2018,OH,Percent of adults aged 18 years and older who have obesity,36.7,34.5,38.9,"4,297",,,High school graduate,,,,High school graduate
2018,OH,Percent of adults aged 18 years and older who have obesity,43.3,33.9,53.2,191,,,,,,Hispanic,Hispanic
2018,OH,Percent of adults aged 18 years and older who have obesity,36.4,31.8,41.3,"1,041",,,,,"Less than $15,000",,"Less than $15,000"
2018,OH,Percent of adults aged 18 years and older who have obesity,32.2,27.5,37.4,811,,,Less than high school,,,,Less than high school
2018,OH,Percent of adults aged 18 years and older who have obesity,33.8,31.9,35.7,"5,233",,,,Male,,,Male
2018,OH,Percent of adults aged 18 years and older who have obesity,36.1,31.4,41.0,723,,,,,,Non-Hispanic Black,Non-Hispanic Black
2018,OH,Percent of adults aged 18 years and older who have obesity,34.0,32.6,35.3,"10,426",,,,,,Non-Hispanic White,Non-Hispanic White
2018,OH,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2018,OH,Percent of adults aged 18 years and older who have obesity,35.5,33.2,37.9,"3,263",,,Some college or technical sch,,,,Some college or technical school
2018,OH,Percent of adults aged 18 years and older who have obesity,34.0,32.7,35.3,"11,907",Total,,,,,,Total
2018,OK,Percent of adults aged 18 years and older who have obesity,38.3,33.7,43.1,724,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2018,OK,Percent of adults aged 18 years and older who have obesity,36.2,30.8,42.0,498,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2018,OK,Percent of adults aged 18 years and older who have obesity,38.4,33.6,43.4,651,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2018,OK,Percent of adults aged 18 years and older who have obesity,34.6,30.5,38.9,768,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2018,OK,Percent of adults aged 18 years and older who have obesity,34.0,30.7,37.4,"1,145",,,,,"$75,000 or greater",,"$75,000 or greater"
